897	U72280	11/11/2019 1:08:16 PM	N19594 N14734 N62931 N20044 N45354 N32661 N10200 N56426 N33649 N37878 N14343 N14570 N30269 N25956 N16182 N46770 N46114 N31430 N24724 N24724 N11291 N54932 N65201 N47558 N30709 N22990 N5672 N31177 N48184 N3345 N56663 N63221 N11650 N57524 N26349 N16233 N25280 N23000 N16606 N27907 N447 N57073 N46987 N28419 N32670 N996 N29975 N32850 N54751 N38876 N33224 N4440 N6185 N45160 N51136 N58597 N4355 N15634 N41351 N22772 N24025 N50513 N54822 N43347 N27096 N62565 N12613 N19638 N41970 N54367 N19594 N593 N35420 N37752 N7044 N28144 N33258 N2237 N1479 N15539 N23755 N43807 N29782 N23439 N52625 N23755 N22732 N64137 N8572 N9863 N41899 N46151 N3258 N7171 N35820 N48983 N25549 N45250 N754 N40704 N15296 N46827 N37127 N48600 N29368 N43475 N59763 N33506 N47143 N32424 N45291 N29086 N16292 N5626 N59704 N62703 N42726 N2464 N264 N9120 N7812 N29736 N33151 N52497 N2576 N61837 N44369 N39343 N53883 N20583 N54101 N19658 N35290 N64014 N6163 N14984 N45994 N63411 N11116 N35765 N50370 N36083 N8448 N28238 N8569 N42415 N58157 N61678 N41579 N28586 N56794 N42394 N9459 N43446 N39520 N3520 N10952 N63656 N19347 N18656 N29358 N16662 N28171 N11882 N3267 N27150 N4777 N37934 N23116 N48918 N42528 N47482 N26861 N47302 N10671 N54704 N38776 N65162 N8448 N48603 N2606 N14689 N51873 N16217 N4233 N11671 N64163 N53716 N60989 N21615 N52551 N16724 N3062 N24733 N10237 N13312 N16239 N36770 N38166 N25378 N2912 N47669 N6226 N63586 N65087 N38058 N41244 N40254 N1247 N25306 N12576 N57552 N60239 N63081 N4456 N41673 N35385 N6157 N45857 N12158 N38660 N11020 N33532 N63074 N14783 N11545 N11545 N15117 N62258 N47196 N31883 N40785 N40444 N54490 N5515 N33981 N60291 N37746 N25076 N509	N16342-0 N3894-0 N55204-0 N15855-0 N37115-0 N26376-0 N53214-0 N26286-0 N64482-0 N4936-0 N48578-0 N40565-0 N40431-0 N46134-0 N45456-0 N56598-0 N49879-0 N23174-0 N7466-0 N33848-0 N23414-0 N54489-0 N57132-0 N58710-0 N23081-0 N15830-0 N41101-0 N555-0 N24171-0 N60872-1 N20816-0 N55207-0
898	U64131	11/13/2019 10:04:20 PM		N61787-0 N63342-0 N13094-0 N36261-0 N35273-0 N3957-0 N35387-0 N5652-0 N16282-0 N26233-0 N56711-0 N7121-0 N8029-0 N4404-0 N47748-0 N58660-0 N33831-0 N55949-0 N60256-0 N57034-0 N27869-0 N55976-0 N4021-0 N7618-0 N55555-0 N55281-0 N51975-0 N59138-0 N62894-0 N58086-0 N25064-0 N48064-0 N47624-0 N48705-0 N21128-0 N496-1 N34600-0 N14436-0 N5048-0 N18522-0 N25124-0 N56214-0 N14029-0 N3031-0 N41122-1 N3589-0 N51287-1
899	U16444	11/13/2019 12:12:56 AM	N49478 N19892 N48369 N33513 N47685 N24421 N44251 N39823 N30702 N54932 N14629 N995 N49103 N44598 N17279 N54422 N45690 N42415 N54575 N63489	N58241-0 N42977-0 N24898-0 N34486-0 N17759-0 N43638-1 N63650-0 N13579-0 N6542-0 N1940-0 N64152-0 N28213-0 N25480-0 N47061-0 N48063-0 N7821-0 N21611-0 N39317-0 N52723-0 N11087-0 N29822-0 N55132-0 N40381-0 N9806-0 N9187-0 N36659-0 N64734-0 N63958-0 N29715-0 N15803-0 N59272-0 N62366-0 N33885-0
900	U29734	11/13/2019 11:22:13 AM	N13374 N8558 N32069 N64631 N40376 N26009	N22417-0 N21420-0 N26025-0 N13907-0 N287-0 N4642-0 N47061-0 N4913-0 N51048-1 N34876-0 N39010-0 N59673-0
901	U9029	11/13/2019 1:39:05 PM	N42127 N13008 N4922 N46392 N49387 N21984 N13138	N47061-0 N37793-0 N4510-0 N4642-0 N35273-0 N26262-0 N56214-0 N51954-1 N51048-0 N21420-0 N17117-0 N8509-1 N50415-1 N103-0 N22417-0 N21128-0 N38215-0 N13907-0 N36221-0 N14029-0 N7618-0 N35389-0 N36261-0 N36660-0
902	U81540	11/12/2019 12:48:57 PM	N20328 N51591 N61864 N35847 N17157 N962 N941 N30441 N47823 N1150 N30708 N26760 N13008 N26760 N871 N46978 N5511 N33247 N12907 N4020 N16451 N20121 N16908 N9653 N9653 N9653 N50455 N35847 N55798 N39498 N61864 N61864 N7645 N22150 N429 N27644 N962 N22150 N34777 N15761 N47020 N16617 N35847 N47020 N4285 N4255 N47020 N56753 N33423 N37694 N40685 N27877 N306 N41241 N47020 N44877 N60491 N41375 N18693 N1517 N41154 N47020 N4252 N9114 N15440 N3264 N23901 N36286 N46688 N962 N15246 N64482 N11231 N962 N47020 N47020 N11415 N65200 N15761 N32004 N35847 N32194 N58055 N35847 N47020 N14114 N47020 N7535 N59451 N36424 N25076 N45428 N47020	N34956-0 N16096-0 N25406-0 N33755-0 N30475-0 N22825-0 N54125-0 N62360-0 N43266-0 N44422-0 N38309-0 N29340-0 N24607-1 N32544-0 N28495-0 N18708-0 N57327-0 N64851-0 N2823-0 N40839-0 N49180-0 N11817-0 N34998-0 N42634-0 N55132-0 N34081-0 N21753-0 N58363-0 N41220-0 N25624-0 N3344-0 N41020-0 N63970-0 N55281-0 N16725-0 N57426-0 N57754-0 N6975-0 N26376-0 N19318-0 N64152-0 N57844-0 N34110-0 N5688-0 N56243-0 N23547-0 N2869-0 N48046-0 N31029-0 N62386-0 N32182-0
903	U84836	11/12/2019 10:45:06 AM	N39235 N32203 N63229 N40716 N22614 N61388 N8226 N22161 N34069 N50049 N4526 N52687 N18188 N39670 N15288 N39414 N52669 N48715 N33771 N35554 N29026 N46655 N174 N1864 N35793 N50710 N40171 N14114 N20575 N4661 N28257 N6225 N29510 N15676 N36424	N3123-0 N64734-0 N11817-0 N42634-0 N62386-0 N34956-0 N17069-0 N31947-0 N13930-0 N40839-0 N7319-0 N15315-0 N49180-0 N45551-0 N64152-0 N41020-0 N41354-0 N19318-0 N62360-0 N63970-0 N48887-0 N17168-0 N34998-0 N54125-0 N23547-0 N32182-0 N11138-0 N17821-0 N58363-0 N9719-0 N33619-0 N61408-0 N16096-0 N3344-1 N33755-1 N32544-0 N13011-0 N24111-0 N38309-0
904	U46075	11/14/2019 6:35:07 AM	N13233 N6956 N39755 N36217 N34364 N12194 N32621 N39986 N51089 N18279 N57726	N38779-0 N8015-0 N4021-0 N50592-0 N25165-0 N47098-0 N43030-0 N41285-1 N50014-0 N49712-0 N64174-0 N10960-0 N13486-0 N50872-0 N57014-0 N45428-0 N57689-0 N40109-0 N11817-0 N46821-0 N36226-0 N45509-0 N43487-0 N51570-0 N23446-0 N47151-0 N60550-0 N29739-0 N16844-0 N48017-0 N42062-0 N51970-0 N59138-0 N3894-0 N23877-0 N58814-0 N11363-0 N60272-0
905	U46962	11/14/2019 2:36:38 PM	N54516 N37363 N63229 N44796 N63180 N4985 N8549 N4192 N43043	N31289-0 N47612-0 N58264-0 N38138-0 N23391-0 N35094-0 N28918-0 N38697-0 N12446-0 N7494-0 N37338-0 N37204-0 N57081-0 N6837-0 N33828-0 N34185-0 N31679-0 N34869-0 N4754-0 N4021-0 N17628-0 N9047-0 N45523-0 N28072-0 N19661-0 N31053-0 N38215-0 N42515-0 N20394-0 N22690-0 N17115-0 N54752-0 N36612-0 N41934-0 N5364-0 N27737-0 N47652-0 N41787-0 N9944-0 N56211-0 N32567-0 N57032-0 N29212-0 N61740-0 N1228-0 N41717-1 N45317-0 N247-0 N48487-0 N8029-0 N38311-0 N62894-0 N32005-0 N64305-0 N3415-0 N38779-0 N59267-0 N52424-0 N16439-0 N23089-0 N33005-0
906	U43891	11/13/2019 7:18:34 AM	N44021 N39481 N45729 N13096 N24920 N12173 N26349 N11986 N4020 N24691 N20039 N58641 N13501 N4355 N64098 N27847 N39235 N58860 N53531 N45794 N9798 N10897 N5978 N39363 N54772 N54827 N16715 N28058 N52506 N47791 N58722 N47020 N31801 N57760 N306 N46357 N48615 N47719 N2606 N4572 N2363 N51464 N50184 N4745 N38256 N10136 N8549 N4607 N58154 N24528 N63823 N20392 N41244 N54536 N63034 N14114 N38330 N22816 N36424 N62590 N64536 N48925	N38159-0 N35047-0 N64734-0 N48063-0 N35170-0 N287-1 N45266-0 N35767-0 N59272-0 N48705-0 N34876-0 N62128-0 N60992-0 N47061-0 N35233-0 N13907-0 N28213-0 N51048-0 N14592-0 N25444-0 N59673-0 N19592-0
907	U47210	11/9/2019 7:45:31 AM	N49436 N16019 N24538 N32643 N57232 N6167 N16874 N48850 N51706 N38342 N10865 N30662 N7606 N7004 N33276 N39235 N14102 N45794 N49387 N3940 N28115 N46513 N264 N60038 N697 N54827 N43693 N25905 N28992 N52314 N52631 N29594 N6266 N17351 N306 N33096 N42137 N64163 N51388 N17892 N62058 N2155 N32561 N37509 N13797 N37091 N31025 N40444 N15281	N27845-0 N18870-0 N732-0 N51398-0 N23760-0 N52000-0 N39115-0 N24272-1 N5442-0 N5957-0 N3930-0 N5889-0 N58051-0 N41178-1 N25764-1 N41881-0 N60374-0
908	U33861	11/13/2019 11:00:43 AM	N53660 N55620 N419 N20766	N1046-0 N17759-0 N166-0 N20134-0 N29065-0 N52752-0 N3663-0 N58813-0 N37497-0 N21753-0 N20495-1 N61950-0 N14184-0 N18406-0 N29340-0 N33885-0 N39317-0 N42977-0 N55050-0 N33212-0 N31147-0 N19903-0 N48950-0 N58363-0
909	U69177	11/13/2019 10:57:35 AM	N14538 N54090 N22270 N36271	N64184-0 N21297-1 N57987-0 N36186-0 N47061-0 N42143-0 N20811-0 N51853-0 N23162-0 N18887-0 N22029-0 N287-0 N1644-0 N7618-0 N14713-0 N3344-0 N26795-0 N4428-0 N55132-0 N61571-0 N50415-0 N43415-0 N24376-0 N64968-0 N45442-0 N31050-0 N29468-0 N26262-0 N51048-0 N9009-0 N25444-0 N59088-0 N59385-0 N7540-0 N41122-0 N31027-0 N36741-0 N13471-0 N41172-0 N52502-0 N63656-0 N4642-0 N19444-0 N3123-0 N11769-0 N57713-0 N62920-0 N53237-0 N1046-0 N40387-0 N26025-0 N10913-0 N22457-0 N53470-0 N7121-0 N9623-0 N59673-0 N4913-0 N39461-0 N21420-0 N60858-0 N22880-0 N49483-0 N57426-0 N15719-0 N44786-0 N29340-0 N33361-0 N37753-0 N41511-0 N27515-0 N14523-0 N59407-0 N47149-0 N39010-0 N42634-0 N37185-0 N51553-0 N4754-0 N64632-0 N3745-0 N35389-1 N61023-0 N33501-0 N35233-0 N42117-0 N29715-0 N8347-0 N17821-0 N8559-1 N22417-0 N13907-0 N34876-0 N8045-0 N36660-0 N20746-0 N35738-0 N61404-0 N7431-0 N6207-0 N32519-0 N27198-0 N58813-0
910	U22419	11/12/2019 12:06:03 PM	N8930 N16233 N61217 N33969 N41307 N64074 N13137 N49034 N57217 N55987 N13137 N25351 N44402 N52995 N17966 N16715 N61388 N55043 N52536 N21336 N5445 N43142 N41375 N14452 N42620 N8073 N15797 N14742 N4607 N7642 N36198	N62360-0 N63970-0 N32182-0 N58363-0 N40839-1 N49180-0 N6975-0
911	U22588	11/12/2019 6:42:24 AM	N15446 N30344 N12187 N4079 N60510 N28936 N17518 N18617 N39690 N10732 N4698 N26760 N20263 N22570 N17587 N18073 N39556 N35809 N59523 N52545 N62931 N48021 N24827 N59283 N17933 N7432 N55829 N29529 N27676 N45729 N22990 N55189 N30665 N10764 N29808 N39678 N50552 N267 N22328 N60346 N5547 N14302 N7645 N326 N6345 N56186 N60137 N23024 N11986 N55187 N34694 N43347 N56197 N59688 N19079 N32208 N57886 N22772 N36053 N20997 N57660 N31318 N60172 N41758 N7111 N28553 N51136 N42577 N32089 N3587 N36792 N32939 N60340 N49289 N13925 N44396 N17070 N7376 N39374 N65055 N54435 N46987 N42569 N63258 N17968 N49136 N40949 N36083 N22039 N13231 N32874 N29401 N16558 N42025 N28926 N4434 N47167 N22495 N2597 N54449 N49077 N8220 N62479 N26618 N60978 N21265 N35847 N31801 N28074 N43348 N45239 N39221 N54842 N54225 N32852 N306 N18378 N5607 N19817 N17001 N56889 N15493 N13710 N64467 N47482 N16349 N6750 N17495 N34661 N47020 N14952 N46616 N37694 N35321 N8143 N25915 N57608 N26407 N28088 N52500 N43142 N2363 N41375 N33078 N14385 N42620 N42677 N17099 N11231 N57485 N18870 N60300 N51705 N19833 N48742 N56709 N23431 N63854 N40442 N5238 N36883 N27166 N2003 N16855 N59457 N44423 N1345 N40509 N28257 N9103 N11020 N31213 N43195 N62853 N64536 N2678 N58601	N33619-1 N49180-0 N50675-0 N41020-0 N7319-0
912	U14985	11/11/2019 7:10:13 AM	N26169 N51112 N3046 N45729 N25113 N61471 N43068 N32483 N56446 N40508 N41840 N1998 N33276 N841 N20483 N47090 N17990 N37942 N51299 N5663 N61388 N25158 N63411 N7335 N33254 N46229 N4950 N9056 N8073 N22036 N16239 N6616 N48715 N90 N12358 N12732 N46846 N15855	N38998-0 N28578-0 N33848-0 N20240-0 N1914-0 N8061-0 N5497-0 N25953-0 N40171-0 N9271-0 N17342-0 N22617-0 N45561-0 N56193-0 N61214-0 N5370-0 N19249-0 N36273-0 N57527-0 N36703-0 N43073-0 N61623-0 N31763-0 N43415-0 N3392-0 N35937-0 N7891-0 N18708-0 N28862-0 N40973-0 N46258-0 N15931-0 N55689-0 N17340-0 N5783-0 N16280-0 N55897-0 N22549-0 N40431-0 N53318-0 N57972-0 N56051-1 N15435-0 N13051-0 N48759-0 N25471-0 N51764-0 N43309-0 N13801-0 N26539-0 N15761-0 N29128-0 N47035-0 N49030-0 N24176-0 N1774-0 N6693-0 N30108-0 N57005-0 N30135-0 N5905-0 N12042-0 N4912-0 N6342-0 N23935-0 N18870-0 N13575-0 N65236-0 N12028-0 N17104-0 N32437-0 N31679-0 N36509-0 N25414-0 N61320-0 N46309-0 N2869-0 N27473-0 N62570-0 N11830-0 N38783-0 N11702-0 N58549-0 N24686-0 N13341-0 N33981-0 N46972-0 N41578-1 N12430-0 N154-0 N41698-0 N54868-0 N4663-0 N29218-0 N48578-0 N43432-0 N50469-0 N23254-0 N18378-0 N18340-0 N35172-0 N47067-0 N53296-0 N4815-0 N53901-0 N61229-0 N32087-0 N28614-0 N11821-0 N37870-0 N23085-0 N58710-0 N26607-0 N40495-0 N26376-0 N60162-0 N39983-0 N36712-0 N12109-0 N49279-0 N58885-0 N15020-0 N57090-0 N35729-0 N61006-0 N28324-0 N32791-0 N44324-0 N47229-0 N28448-0 N33872-0 N52203-0 N34937-0 N32144-0 N53008-0 N5171-0 N25867-0 N29001-0 N47747-0 N45076-0 N63538-0 N54752-0 N13816-0 N35290-0 N3541-0 N25623-0 N15855-0 N58553-1 N1019-0 N7128-0 N35388-0 N28382-0 N29196-0 N64542-0 N35738-0 N20224-0 N40300-0 N20331-0 N10754-0 N30188-0 N57385-0 N24180-0 N21309-0 N54038-0 N21882-0 N53017-0 N46845-0 N4247-0 N21915-0 N41842-0 N26179-0 N18613-0 N12767-0 N6379-0 N63449-0 N50005-0 N40356-0 N26130-0 N63550-1 N16809-0 N54988-0 N27581-0 N50302-0 N8929-0 N57853-0 N6819-0 N23184-0 N54397-0 N47235-0 N51169-0 N16344-0 N28047-0 N23784-0 N40065-0 N28204-0 N62599-0 N15830-0 N54300-0 N42759-0 N31370-0 N45445-0
913	U89494	11/14/2019 12:37:39 PM	N64983 N62302 N64631 N23998 N62302 N51376 N20798	N34668-0 N22257-0 N50484-0 N47572-0 N25605-0 N9621-0 N41387-0 N9284-0 N3841-0 N31799-0 N28918-0 N32759-0 N42698-0 N38869-0 N43277-0 N1539-0 N38442-0 N34436-0 N25165-0 N30648-0 N62318-0 N62992-0 N36612-0 N64095-0 N10960-0 N39015-0 N12446-0 N15574-0 N58848-0 N6837-0 N4156-0 N61595-0 N37994-0 N32015-0 N57032-0 N18409-0 N59267-0 N37204-0 N47612-0 N496-0 N45523-0 N55712-0 N4975-0 N42410-0 N58264-0 N24109-0 N44698-0 N39028-0 N34185-0 N37384-0 N52424-0 N46452-0 N28072-0 N15977-0 N18529-0 N32207-0 N28152-0 N29212-0 N19019-0 N50872-0 N57081-0 N23446-1 N16148-0 N36226-0 N9047-0 N29830-0 N23767-0 N35773-0 N6477-0 N53515-0
914	U92832	11/11/2019 3:06:45 PM	N31213 N12761	N30998-0 N15830-0 N39765-0 N19542-0 N63538-0 N53054-0 N55204-0 N48782-0 N11617-0 N2878-0 N53585-0 N12363-0 N41222-0 N12761-0 N30518-0 N46526-0 N24686-0 N7328-0 N23081-0 N30667-1 N36712-0 N57957-0 N22664-0 N42961-0 N46029-0 N6926-0 N5370-0 N33964-0 N13930-0 N45616-0 N54988-0 N2-0 N64009-0 N10688-0 N24301-0 N59407-0 N2350-0 N57402-0 N23414-0 N8957-0 N54489-0 N25007-0
915	U33694	11/11/2019 10:30:35 AM	N50985 N22570 N20290 N1150 N43353 N55846 N27448 N27448 N18760 N55189 N871 N871 N45729 N12907 N57737 N44399 N995 N37331 N34923 N39117 N32892 N40280 N49223 N8845 N18030 N15394 N54612 N11480 N27644 N30867 N49647 N2566 N49903 N228 N59704 N37811 N13925 N16715 N28058 N54045 N38585 N26272 N64554 N27203 N8486 N63180 N52398 N46936 N19649 N56889 N64467 N18355 N44521 N33096 N63324 N34152 N468 N64474 N11231 N5283 N57485 N21615 N50614 N17159 N14761 N33597 N1843 N17099 N4166 N60604 N29358 N61558 N13429 N13429 N24922 N40153 N57399 N30990 N56979 N12254 N49475 N52432 N6616 N7849 N36271 N4607 N60702 N60212 N32004 N23958 N50237 N16422 N52555 N2155 N38962 N61081 N16016 N15676 N59451 N41449 N36424 N57005 N41881	N35729-1 N21707-0 N63550-0 N52622-0 N59981-0
916	U82568	11/14/2019 8:47:19 PM	N1150 N58936 N55846 N2409 N15342 N39823 N50454 N51192 N57265 N64555 N3522 N11701 N55161 N42458 N61070 N49745 N39708 N6233 N33276 N15317 N13137 N42526 N51238 N46392 N33925 N10897 N7376 N5978 N47232 N42794 N60170 N23653 N16617 N16617 N51618 N24298 N37708 N35666 N64554 N34824 N23554 N52536 N13249 N16038 N29815 N42309 N619 N306 N306 N18355 N43142 N28702 N28088 N1820 N56694 N47479 N61210 N46732 N20525 N57902 N13081 N52551 N27766 N22976 N8258 N14417 N22558 N50710 N37509 N37509 N26179 N24023 N35671 N22816 N50135 N3491 N53617	N7494-0 N21077-0 N56211-0 N47652-0 N45523-0 N41934-0 N25639-0 N46917-1 N61233-0 N1031-0 N48487-0 N21571-0 N27737-0 N63913-0 N52867-0 N33828-0 N42515-0 N14478-0 N50484-0
917	U25394	11/13/2019 10:43:39 AM	N55743 N3867 N47722 N30612 N25532 N59691 N40944 N62061 N33373 N8549 N13081	N21420-0 N36660-0 N64094-0 N39010-0 N59673-0 N47061-0 N26673-0 N22417-0 N37406-0 N1046-0 N50415-0 N38652-0 N20495-0 N49483-0 N41172-0 N36638-0 N33361-0 N4913-0 N35233-0 N19592-0 N59088-0 N39320-0 N34612-0 N10913-0 N53861-0 N33501-0 N47717-0 N26795-0 N55147-0 N63656-1 N14523-1 N34876-0 N50381-0 N51048-0 N5048-0 N287-0 N53470-0
918	U16818	11/9/2019 7:13:02 AM	N51591 N44021 N17587 N39074 N39481 N50373 N27078 N17518 N8548 N10607 N63276 N37772 N35929 N12143 N29924 N16874 N29650 N49745 N871 N46567 N44006 N46978 N32483 N4020 N51706 N16290 N44399 N20710 N24691 N9653 N59688 N57491 N36191 N32095 N39235 N49229 N38298 N14102 N25292 N27278 N10347 N17748 N10743 N45794 N60046 N25302 N4069 N5499 N1475 N39374 N5978 N10897 N61388 N42610 N9803 N50175 N10995 N22161 N11727 N13231 N37630 N39677 N63584 N48284 N13693 N47796 N11745 N56638 N19347 N619 N5445 N54225 N36788 N61249 N39221 N17542 N2646 N32852 N306 N41797 N34775 N43142 N28702 N33096 N22997 N47687 N5270 N17303 N11231 N14761 N37159 N21895 N27243 N35056 N36888 N19660 N24252 N17166 N3826 N60212 N5145 N32004 N14742 N1345 N39462 N37509 N37509 N10359 N23366 N9965 N59380 N50921 N25785 N6868 N58601 N14976 N61195 N3491	N5442-0 N52000-0 N41881-1 N3930-0 N43595-0 N51398-0 N50329-0 N23583-0 N23760-0 N5957-0 N18870-0 N39115-0 N7328-0 N25764-0 N24272-0 N58075-0 N41178-0 N60374-0 N5889-0 N58051-0 N732-0 N46057-0 N27845-0
919	U76581	11/11/2019 7:27:09 AM	N4690 N29177 N29718 N871 N33247 N57737 N51706 N16642 N59496 N22561 N45794 N13925 N23554 N19347 N54225 N4607 N53016 N48925	N55689-1 N6693-0
920	U32828	11/11/2019 5:26:47 AM	N32483 N9803 N5301 N52411 N5283	N15855-0 N13341-0 N53318-0 N62093-0 N56193-0 N3541-0 N49685-0 N20224-0 N30188-0 N62570-0 N48759-0 N33632-0 N35729-0 N4241-0 N29128-0 N25142-0 N12869-0 N40171-0 N39461-0 N50469-0 N27473-0 N46972-0 N18870-0 N26376-0 N25414-0 N35937-0 N8061-0 N15830-0 N20811-0 N16809-0 N61623-0 N28578-0 N61006-0 N5497-0 N28204-0 N27581-0 N35172-0 N47067-0 N28047-0 N17482-0 N32144-0 N35738-0 N9475-0 N4912-0 N54300-0 N63550-0 N12042-0 N58553-0 N12523-1 N13801-0 N65236-0 N56598-0 N64542-0 N29001-0 N1914-0 N31763-0
921	U66546	11/14/2019 7:04:37 PM	N56853 N50074 N29177 N47954 N48553 N20532 N42610 N38137 N49018 N7174 N1864 N7174 N5270 N29807 N47348 N7629 N62439 N20758 N12554 N29515 N16612 N10527 N53195 N51616 N10527 N32570 N10854	N50055-0 N12703-0 N13628-0 N40943-0 N23814-0 N6432-0 N12769-1 N38697-0 N14273-0 N36940-0 N35739-0
922	U83251	11/11/2019 2:36:10 PM	N29857	N30998-0 N57957-0 N20112-0 N39765-0 N49799-0 N23414-0 N14780-0 N55204-0 N19542-0 N2350-0 N38662-0 N43502-0 N22221-0 N46597-0 N54482-0 N53585-0 N25428-0 N8957-0 N32923-0 N63538-0 N13930-0 N6926-0 N42961-0 N3541-0 N15137-0 N33964-1 N55689-0 N26262-0 N52622-0
923	U47892	11/13/2019 4:55:23 AM	N22279 N37211 N3501 N459 N10588 N3908 N23571 N21623 N46425 N18868 N12461 N31352 N16874 N871 N49146 N110 N5440 N12907 N61275 N65169 N39117 N5831 N16225 N58255 N59704 N50328 N62634 N54827 N23500 N63229 N59426 N40716 N36811 N43781 N56986 N23653 N15022 N55656 N19028 N59440 N60815 N48325 N31134 N56386 N60153 N13475 N56753 N17811 N19360 N62917 N3130 N14214 N48904 N38299 N46919 N14292 N19439 N28313 N29070 N619 N51658 N23732 N54842 N63889 N38701 N31801 N28981 N63576 N45829 N17271 N30168 N10527 N44766 N23614 N306 N56889 N28981 N10878 N12948 N14827 N15081 N25586 N42528 N64467 N10559 N43142 N15819 N40871 N5753 N63277 N4572 N19056 N54469 N39017 N25786 N35052 N34553 N60491 N56236 N33742 N33096 N2618 N31248 N11709 N21448 N30681 N11855 N45535 N19855 N38961 N50995 N41470 N23401 N55881 N38256 N22997 N52026 N11506 N21778 N56694 N24394 N55550 N1200 N28856 N64482 N3787 N30121 N37191 N43901 N59588 N11231 N29495 N20522 N1730 N23737 N55742 N13429 N46818 N30764 N12810 N49170 N47791 N10527 N41918 N16443 N48699 N33263 N22734 N65172 N37867 N60946 N27766 N58801 N25019 N40376 N15797 N18369 N64963 N20798 N54278 N55687 N20360 N53889 N51983 N40442 N6002 N12219 N42986 N44423 N30878 N1345 N9317 N63991 N37509 N23258 N39900 N44077 N47407 N49040 N381 N20607 N32830 N55055 N27940 N28257 N59451 N15676	N1289-0 N48046-0 N36659-1 N24457-0 N20915-0 N47061-0 N14592-0 N62128-0 N13579-1 N28213-0 N58363-0 N35170-0 N48063-0 N26262-0 N52723-0 N37905-0 N58114-0 N22457-0 N60992-0 N64734-0 N22230-0 N17059-0 N6772-0 N13105-0 N33240-0 N41921-0 N55132-0 N38159-0 N25881-0 N59272-0
924	U17717	11/9/2019 9:15:18 PM	N37570 N64435 N44251 N40002 N16374 N24889 N40555 N48263 N57801 N16715 N47020 N55527 N36073 N47922 N13374 N29906 N11005 N21547 N60452 N306 N22625 N34192 N19813 N62182 N10065 N42781 N35325 N62268	N47020-1 N1034-0 N29218-0 N39342-0 N59852-0 N64916-0 N36752-0 N48958-0 N65185-0
925	U10585	11/10/2019 11:12:08 PM	N59873 N60894 N19760 N44018 N29499 N24002 N3500 N51741 N11701 N33617 N6424 N44495 N46527 N38826 N31927 N30662 N47525 N31138 N63429 N63429 N28801 N55043 N8844 N32874 N35452 N41375 N19429 N6778 N1843 N47020 N25258 N24409 N60895 N40153 N14908 N24471 N51983 N5629 N3491	N48759-0 N43587-0 N40495-0 N48606-0 N61623-0 N43309-0 N39949-0 N29128-0 N48578-0 N51764-0 N52600-0 N50060-0 N3992-0 N40171-0 N37533-0 N7104-0 N9158-0 N26130-0 N26954-0 N40300-0 N4295-0 N17965-0 N58166-0 N52446-0 N55489-0 N11830-0 N31273-0 N64017-0 N27581-0 N64153-0 N23184-0 N16809-0 N59252-0 N52203-0 N5497-0 N47067-0 N15855-0 N49685-1 N39637-0 N57906-0 N17307-0 N56193-0 N43073-0 N26286-0 N63646-0 N54161-0
926	U41001	11/14/2019 10:19:43 AM	N55189 N55805 N871 N61972 N48715 N58801 N17559 N30924 N43955 N138 N14742 N64273 N31213 N60304 N22816 N37889	N57081-0 N38779-0 N47098-0 N29212-0 N17231-1 N9621-0 N40109-0 N45523-0 N46279-0 N34869-0 N1539-0 N25165-0 N23814-0 N16148-0 N3841-0 N37384-0 N20676-0 N37204-0 N47572-1 N41387-0 N10960-0 N39683-0 N28203-0 N6477-0 N496-0 N42803-0 N19019-0 N32641-0 N59142-0 N24109-0 N35815-0 N23446-0 N46283-0 N48407-0 N22257-0 N51570-0 N23877-0 N9135-0 N55712-0 N28072-1 N11817-0 N36226-0 N12446-0 N14436-0 N25966-0 N50872-0 N55943-1 N44698-0 N34668-0 N42698-0 N29801-0
927	U9803	11/13/2019 5:32:19 AM	N13304 N33455 N51124 N32109 N13137 N31906 N53210 N45794 N59704 N50328 N46392 N63258 N40716 N1169 N63258 N52403 N33455 N43643 N47566 N51777 N37564 N43814 N13374 N10417 N24492 N28088 N14385 N35710 N14385 N31248 N45033 N8549 N62058 N26364 N23958 N50710 N62714 N37663 N53465 N3566 N13636 N381 N11020 N28257 N40509 N50427 N22816	N34876-0 N48063-0 N35047-1 N26262-0 N35170-0 N60992-0 N37905-0 N59272-0 N62128-0 N38159-0 N59673-1 N47061-0 N13579-0 N64734-0 N1680-0 N14592-0 N28213-0 N5688-0 N20076-0 N45266-0 N42977-0
928	U67706	11/12/2019 8:16:17 AM	N51574 N51706 N57582 N45794 N6655 N41375 N50710	N63970-1 N52122-0
